sample,step_idx,step,events,weighted,elapsed_s
ggHyyd,0,loaded,225374,22918.5214844,1.136831
ggHyyd,1,n_ph==1,195671,19979.1210938,1.166374
ggHyyd,2,pv_z exists,195671,19979.1210938,1.191607
ggHyyd,3,goodPV,86910,8732.75585938,1.271381
ggHyyd,4,n_mu_baseline==0,86910,8732.75585938,1.334484
ggHyyd,5,n_el_baseline==0,86910,8732.75585938,1.378258
ggHyyd,6,n_tau_baseline==0,85912,8630.40234375,1.445544
ggHyyd,7,trigger==1,25430,2584.30541992,1.471668
ggHyyd,8,ph_pt>50GeV,25370,2578.16308594,1.501737
ggHyyd,9,MET>100GeV,5628,568.633117676,1.527010
ggHyyd,10,n_jet_central<=3,4858,491.889312744,1.565949
ggHyyd,11,mT>80GeV,4730,479.373291016,1.601827
ggHyyd,12,VertexBDTScore>0.1,3886,394.524505615,1.639348
ggHyyd,13,met_tst_sig>7,3138,319.534698486,1.659008
ggHyyd,14,ph_eta<1.75,2755,280.689361572,1.679245
ggHyyd,15,dphi_met_phterm>1.35,2411,245.393447876,1.709827
ggHyyd,16,dmet>-20GeV,2390,243.592987061,1.742144
ggHyyd,17,dphi_jj_central<2.5,2294,233.81237793,1.764791
ggHyyd,18,dphi_met_jetterm<0.75,2265,231.234130859,1.786206
ggHyyd,19,balance>0.90,2085,213.477996826,1.839473
ggHyyd,20,jetterm>80GeV,2085,213.477996826,1.856929
ggHyyd,21,3.1>dphi_phterm_jetterm>1.8,2063,211.176742554,1.880460
ggHyyd,22,met_noJVT>90GeV,2063,211.176742554,1.905814
Zjets,0,loaded,11544081,1739103.625,70.275501
Zjets,1,n_ph==1,4463818,828876.3125,70.624393
Zjets,2,truth e->gamma,3242488,674497.875,71.420148
Zjets,3,n_mu_baseline==0,3229462,673846.625,72.026400
Zjets,4,n_el_baseline==0,770339,199435.75,72.251748
Zjets,5,n_tau_baseline==0,729391,196128.671875,72.419803
Zjets,6,trigger==1,95006,6059.20361328,72.466622
Zjets,7,ph_pt>50GeV,94607,6016.86669922,72.667301
Zjets,8,MET>100GeV,14813,775.327148438,72.684505
Zjets,9,n_jet_central<=3,7940,681.040649414,72.709637
Zjets,10,mT>80GeV,7481,669.827209473,72.939004
Zjets,11,VertexBDTScore>0.1,3638,103.814674377,72.949548
Zjets,12,met_tst_sig>7,554,29.2636070251,72.958664
Zjets,13,ph_eta<1.75,271,11.5614395142,73.063965
Zjets,14,dphi_met_phterm>1.35,123,5.79971837997,73.075440
Zjets,15,dmet>-20GeV,116,4.54977989197,73.087323
Zjets,16,dphi_jj_central<2.5,77,3.8872013092,73.111149
Zjets,17,dphi_met_jetterm<0.75,75,3.81901669502,73.140214
Zjets,18,balance>0.90,47,3.0320622921,73.256698
Zjets,19,jetterm>80GeV,47,3.0320622921,73.266750
