sample,step_idx,step,events,weighted,elapsed_s
gammajet_direct,9,140>mT>100GeV,27495,10478.9306641,60.438709
gammajet_direct,10,VertexBDTScore>0.1,27203,4023.63696289,60.452224
gammajet_direct,11,met_tst_sig>6,171,179.992279053,60.461307
gammajet_direct,12,ph_eta<1.75,159,110.234191895,60.500784
gammajet_direct,13,dphi_met_phterm>1.25,159,110.234191895,60.510493
gammajet_direct,14,dmet>-10GeV,148,74.6071014404,60.519262
gammajet_direct,15,dphi_jj_central<2.5,123,62.1743621826,60.531525
gammajet_direct,16,dphi_met_jetterm<0.75,122,62.0030975342,60.542811
data23,0,loaded,19779010,213169876.876,50.498489
data23,1,jet_faking_photon,3384689,36493235.1549,52.622010
data23,2,n_ph_baseline==1,3354286,36165772.7527,53.760689
data23,3,n_mu_baseline==0,3354286,36165772.7527,54.895946
data23,4,n_el_baseline==0,3354286,36165772.7527,56.029634
data23,5,n_tau_baseline==0,3294169,35519418.8962,57.216439
data23,6,trigger==1,719136,7733948.5806,57.598295
data23,7,ph_pt>50GeV,713598,7672785.44681,58.043580
data23,8,MET>100GeV,93925,1009484.23596,58.158615
data23,9,n_jet_central<=3,79778,857114.855923,58.247755
data23,10,140>mT>100GeV,2513,27254.3611138,58.420713
data23,11,VertexBDTScore>0.1,1231,13349.217037,58.487890
data23,12,met_tst_sig>6,362,3939.74192296,58.550406
data23,13,ph_eta<1.75,255,2708.90656835,58.657771
data23,14,dphi_met_phterm>1.25,195,2073.92063646,58.721428
data23,15,dmet>-10GeV,171,1823.69845736,58.783573
data23,16,dphi_jj_central<2.5,146,1552.83399631,58.849536
data23,17,dphi_met_jetterm<0.75,144,1531.98214805,58.914258
