sample,step_idx,step,events,weighted,elapsed_s
Wjets,5,n_tau_baseline==0,1937580,2779467,21.230915
Wjets,6,trigger==1,287662,273664.25,21.328487
Wjets,7,ph_pt>50GeV,286760,272168.78125,21.412847
Wjets,8,MET>100GeV,119227,50452.7617188,21.450369
Wjets,9,n_jet_central<=3,73933,46210.453125,21.476333
Wjets,10,140>mT>100GeV,14272,3585.15087891,21.527655
Wjets,11,VertexBDTScore>0.1,13282,3077.47241211,21.538739
Wjets,12,20>met_tst_sig>7,7853,1909.97033691,21.550546
Wjets,13,ph_eta<1.74,4416,1042.17895508,21.569899
Wjets,14,dphi_met_phterm>1.23,4354,975.688354492,21.580751
Wjets,15,41.9GeV>dmet>-21.2GeV,4251,953.289611816,21.591906
Wjets,16,dphi_jj_central<2.37,3326,873.622741699,21.605178
Wjets,17,dphi_met_jetterm<0.73,3320,869.815612793,21.617396
Wjets,18,balance>0.91,2397,730.872741699,21.644426
Wjets,19,jetterm>92GeV,2393,726.36505127,21.653077
Wjets,20,3.1>dphi_phterm_jetterm>1.6,2392,720.398803711,21.667575
Wjets,21,metsigres<36000,2349,718.588928223,21.676531
Wjets,22,met_noJVT>90GeV,2340,713.426513672,21.684736
gammajet_direct,0,loaded,13721741,172729872,52.819381
gammajet_direct,1,n_ph==1,12921098,145885296,53.280706
gammajet_direct,2,n_mu_baseline==0,12921098,145885296,53.670494
gammajet_direct,3,n_el_baseline==0,12921098,145885296,54.059208
gammajet_direct,4,n_tau_baseline==0,12807272,143290624,54.451248
gammajet_direct,5,trigger==1,6956099,6367350,54.720747
gammajet_direct,6,ph_pt>50GeV,6955806,6345570.5,55.782375
gammajet_direct,7,MET>100GeV,1489230,947646.125,56.146900
gammajet_direct,8,n_jet_central<=3,1031214,905971.25,56.340891
gammajet_direct,9,140>mT>100GeV,27495,10478.9306641,56.587161
gammajet_direct,10,VertexBDTScore>0.1,27203,4023.63696289,56.600709
gammajet_direct,11,20>met_tst_sig>7,65,111.665374756,56.611667
gammajet_direct,12,ph_eta<1.74,57,42.2500114441,56.650002
gammajet_direct,13,dphi_met_phterm>1.23,57,42.2500114441,56.659892
gammajet_direct,14,41.9GeV>dmet>-21.2GeV,52,9.36742687225,56.670038
